Open Time,Open Time,Open Price,High Price,Low Price,Close Price,Volume,Close Time,Quote Asset Volume,Number Of Trades,Taker Buy Base,Taker Buy Quote,Unused
2023-07-05 17:00:00,2023-07-05 17:00:00,1908.69,1916.47,1908.0,1912.21,8566.7001,1688579999999,16384152.422643,12509,4708.1268,9004519.48576,0
2023-07-05 18:00:00,2023-07-05 18:00:00,1912.22,1918.0,1906.9,1910.09,9348.7865,1688583599999,17872017.834779,11761,5026.5921,9607851.774192,0
2023-07-05 19:00:00,2023-07-05 19:00:00,1910.09,1913.21,1907.2,1907.71,5773.3063,1688587199999,11026589.198422,8778,2962.965,5659172.609858,0
2023-07-05 20:00:00,2023-07-05 20:00:00,1907.71,1911.43,1904.03,1910.22,5823.0646,1688590799999,11114508.500987,9262,3091.0675,5900090.892639,0
2023-07-05 21:00:00,2023-07-05 21:00:00,1910.23,1913.47,1908.51,1911.06,4864.4079,1688594399999,9295657.247692,8934,2594.9559,4959141.687392,0
2023-07-05 22:00:00,2023-07-05 22:00:00,1911.07,1915.59,1906.94,1908.79,6256.4779,1688597999999,11955810.16951,10028,3159.9126,6038336.176123,0
2023-07-05 23:00:00,2023-07-05 23:00:00,1908.79,1915.58,1906.66,1910.36,5538.2298,1688601599999,10587275.509566,9358,2779.5926,5314290.609464,0
2023-07-06 00:00:00,2023-07-06 00:00:00,1910.35,1912.85,1902.24,1904.49,7551.8233,1688605199999,14404892.131458,11946,3741.5917,7137321.73668,0
2023-07-06 01:00:00,2023-07-06 01:00:00,1904.5,1908.32,1898.8,1908.26,9210.8918,1688608799999,17532211.674697,13567,4815.4166,9166356.240056,0
2023-07-06 02:00:00,2023-07-06 02:00:00,1908.25,1915.63,1908.25,1911.24,10867.1189,1688612399999,20777152.253146,12919,6668.3922,12748114.390908,0
2023-07-06 03:00:00,2023-07-06 03:00:00,1911.25,1915.0,1911.24,1913.51,4895.275,1688615999999,9366770.115156,7840,2931.6686,5609231.334495,0
2023-07-06 04:00:00,2023-07-06 04:00:00,1913.5,1916.3,1910.07,1911.0,5713.8385,1688619599999,10933986.227653,9337,2845.3554,5444857.392398,0
2023-07-06 05:00:00,2023-07-06 05:00:00,1911.0,1924.27,1909.51,1921.78,12757.358,1688623199999,24468308.500859,15359,6756.8872,12959015.662676,0
2023-07-06 06:00:00,2023-07-06 06:00:00,1921.79,1927.0,1919.78,1923.44,10612.8461,1688626799999,20407608.369643,14538,4946.1566,9512329.576594,0
2023-07-06 07:00:00,2023-07-06 07:00:00,1923.43,1930.0,1923.11,1925.08,11406.5078,1688630399999,21966326.606778,15278,6235.3159,12008411.452061,0
2023-07-06 08:00:00,2023-07-06 08:00:00,1925.09,1950.59,1924.57,1949.07,29275.9679,1688633999999,56756118.776026,31346,14608.7833,28321275.731602,0
2023-07-06 09:00:00,2023-07-06 09:00:00,1949.06,1958.0,1938.0,1940.99,34890.504,1688637599999,68052842.580462,37771,18168.282,35446764.000627,0
2023-07-06 10:00:00,2023-07-06 10:00:00,1941.0,1945.19,1937.59,1943.92,12777.2625,1688641199999,24801055.55231,14781,5314.4615,10317306.87673,0
2023-07-06 11:00:00,2023-07-06 11:00:00,1943.92,1944.72,1910.39,1917.65,30033.0924,1688644799999,57811604.108006,31676,12883.3164,24783135.021183,0
2023-07-06 12:00:00,2023-07-06 12:00:00,1917.66,1919.37,1890.34,1901.1,56710.2387,1688648399999,107966504.316006,50615,26802.8988,51035393.983894,0
2023-07-06 13:00:00,2023-07-06 13:00:00,1901.09,1907.24,1887.0,1892.61,25363.3058,1688651999999,48161622.565475,27499,11713.694,22245991.175416,0
2023-07-06 14:00:00,2023-07-06 14:00:00,1892.62,1897.1,1865.08,1880.17,61585.6964,1688655599999,115665245.125888,59991,30424.3342,57148081.030955,0
2023-07-06 15:00:00,2023-07-06 15:00:00,1880.18,1892.5,1873.58,1888.67,25368.7555,1688659199999,47769029.401906,27619,12991.7838,24466806.685913,0
2023-07-06 16:00:00,2023-07-06 16:00:00,1888.66,1890.06,1878.4,1886.62,18545.1187,1688662799999,34948288.940169,21107,10263.3997,19343145.03998,0
2023-07-06 17:00:00,2023-07-06 17:00:00,1886.61,1889.41,1882.89,1887.25,4972.7102,1688666399999,9376606.029798,9750,2725.8979,5139799.064675,0
2023-07-06 18:00:00,2023-07-06 18:00:00,1887.25,1894.24,1885.0,1893.5,8458.7857,1688669999999,15976427.611214,12818,4771.3278,9011632.609866,0
2023-07-06 19:00:00,2023-07-06 19:00:00,1893.49,1893.5,1884.34,1885.21,7832.984,1688673599999,14787998.515919,11318,3216.4615,6072143.035112,0
2023-07-06 20:00:00,2023-07-06 20:00:00,1885.21,1887.64,1880.0,1883.41,11273.3443,1688677199999,21225777.888184,12484,5455.1016,10270681.143807,0
2023-07-06 21:00:00,2023-07-06 21:00:00,1883.4,1886.93,1871.92,1876.04,10955.2817,1688680799999,20579043.398377,13929,5488.1725,10304542.40871,0
2023-07-06 22:00:00,2023-07-06 22:00:00,1876.04,1876.4,1863.14,1868.6,12849.7281,1688684399999,24040154.007291,16737,6599.9224,12349529.292383,0
2023-07-06 23:00:00,2023-07-06 23:00:00,1868.61,1868.61,1846.0,1846.17,32454.3057,1688687999999,60234011.526849,38806,15190.5604,28201436.117822,0
2023-07-07 00:00:00,2023-07-07 00:00:00,1846.17,1849.61,1826.0,1845.32,42460.1618,1688691599999,78052287.277748,52593,20326.3295,37366837.085532,0
2023-07-07 01:00:00,2023-07-07 01:00:00,1845.32,1853.26,1842.8,1851.87,12719.8666,1688695199999,23504640.85941,19562,5797.1712,10711728.284999,0
2023-07-07 02:00:00,2023-07-07 02:00:00,1851.87,1855.06,1850.08,1853.73,8396.8343,1688698799999,15552430.753913,13529,3391.3536,6281454.796544,0
2023-07-07 03:00:00,2023-07-07 03:00:00,1853.72,1859.89,1853.5,1858.02,8167.8281,1688702399999,15166192.889446,12678,4383.262,8138128.071034,0
2023-07-07 04:00:00,2023-07-07 04:00:00,1858.03,1858.86,1852.94,1854.4,6335.8206,1688705999999,11755009.219843,10735,3148.7772,5842475.856974,0
2023-07-07 05:00:00,2023-07-07 05:00:00,1854.41,1863.33,1851.56,1858.0,9252.4127,1688709599999,17196859.488711,17103,4627.7456,8602899.398514,0
2023-07-07 06:00:00,2023-07-07 06:00:00,1858.0,1859.18,1853.44,1855.3,6616.9939,1688713199999,12283048.207817,12301,3187.8773,5917697.420778,0
2023-07-07 07:00:00,2023-07-07 07:00:00,1855.3,1858.91,1852.2,1856.4,10484.8077,1688716799999,19456679.104043,14823,6591.4537,12232042.986703,0
2023-07-07 08:00:00,2023-07-07 08:00:00,1856.41,1861.94,1853.81,1856.0,6989.3299,1688720399999,12988719.686282,12396,3292.4656,6118731.286161,0
2023-07-07 09:00:00,2023-07-07 09:00:00,1856.01,1865.6,1856.0,1860.99,11110.6208,1688723999999,20684843.062889,14300,5168.2828,9620931.131047,0
2023-07-07 10:00:00,2023-07-07 10:00:00,1860.99,1863.86,1858.86,1863.74,4602.204,1688727599999,8566233.035473,10004,2450.8968,4561773.945652,0
2023-07-07 11:00:00,2023-07-07 11:00:00,1863.75,1864.69,1860.04,1860.17,4288.2493,1688731199999,7987853.951655,10505,1933.5303,3601670.09665,0
2023-07-07 12:00:00,2023-07-07 12:00:00,1860.16,1873.31,1851.43,1862.89,23416.1134,1688734799999,43611489.811166,30507,11530.2092,21470586.794066,0
2023-07-07 13:00:00,2023-07-07 13:00:00,1862.9,1874.41,1860.24,1873.23,12930.8899,1688738399999,24152714.598794,18313,6901.6176,12892671.40493,0
2023-07-07 14:00:00,2023-07-07 14:00:00,1873.22,1878.0,1866.5,1874.62,13500.0457,1688741999999,25275401.93076,19459,7411.2979,13876790.317053,0
2023-07-07 15:00:00,2023-07-07 15:00:00,1874.62,1875.3,1868.07,1872.03,7308.4009,1688745599999,13676402.903596,13030,3191.7333,5972475.24947,0
2023-07-07 16:00:00,2023-07-07 16:00:00,1872.04,1875.27,1869.26,1872.64,5425.219,1688749199999,10155644.12209,11124,2601.2813,4869736.084872,0
2023-07-07 17:00:00,2023-07-07 17:00:00,1872.64,1873.5,1864.03,1867.35,8331.7775,1688752799999,15569858.733684,12025,3597.6348,6724623.531902,0
2023-07-07 18:00:00,2023-07-07 18:00:00,1867.36,1868.08,1856.29,1860.09,7068.0568,1688756399999,13167530.897025,11881,3352.0734,6245296.038392,0
2023-07-07 19:00:00,2023-07-07 19:00:00,1860.08,1864.32,1857.58,1864.31,5550.506,1688759999999,10330653.220467,9196,2511.7563,4675197.447334,0
2023-07-07 20:00:00,2023-07-07 20:00:00,1864.3,1866.84,1863.02,1865.6,4136.8249,1688763599999,7713357.749643,7311,2105.7052,3926074.209735,0
2023-07-07 21:00:00,2023-07-07 21:00:00,1865.61,1871.83,1865.6,1868.62,7278.2025,1688767199999,13602682.239074,9138,4159.9948,7772794.173187,0
2023-07-07 22:00:00,2023-07-07 22:00:00,1868.62,1870.94,1865.99,1867.83,4429.4577,1688770799999,8275864.688217,7020,2052.6349,3834817.486169,0
2023-07-07 23:00:00,2023-07-07 23:00:00,1867.82,1870.92,1867.53,1870.91,2143.7226,1688774399999,4006982.623221,5727,1428.003,2669221.108057,0
2023-07-08 00:00:00,2023-07-08 00:00:00,1870.92,1871.5,1867.66,1871.36,4983.6959,1688777999999,9317828.231363,8702,2870.3704,5366685.171351,0
2023-07-08 01:00:00,2023-07-08 01:00:00,1871.35,1873.33,1868.12,1868.74,5109.2282,1688781599999,9555175.218145,9656,3234.1945,6048611.813396,0
2023-07-08 02:00:00,2023-07-08 02:00:00,1868.74,1876.0,1867.53,1869.86,9313.5505,1688785199999,17419626.697088,11074,5998.5918,11220585.869381,0
2023-07-08 03:00:00,2023-07-08 03:00:00,1869.86,1869.87,1862.88,1863.94,5416.5721,1688788799999,10106202.922414,8324,2221.4688,4144580.949252,0
2023-07-08 04:00:00,2023-07-08 04:00:00,1863.93,1863.94,1860.47,1860.48,4972.3931,1688792399999,9257413.207813,7947,2037.1681,3792696.876126,0
2023-07-08 05:00:00,2023-07-08 05:00:00,1860.47,1863.66,1858.04,1862.7,5026.7859,1688795999999,9350656.178005,9629,2347.1337,4365831.589812,0
2023-07-08 06:00:00,2023-07-08 06:00:00,1862.7,1863.32,1855.0,1857.44,6571.4965,1688799599999,12210698.437138,11059,2723.8,5060581.370432,0
2023-07-08 07:00:00,2023-07-08 07:00:00,1857.44,1861.86,1856.89,1861.69,2971.4158,1688803199999,5525665.477426,8157,1440.3226,2678297.373777,0
2023-07-08 08:00:00,2023-07-08 08:00:00,1861.69,1866.37,1861.54,1865.75,5059.417,1688806799999,9433095.94841,10324,3053.0251,5692095.485659,0
2023-07-08 09:00:00,2023-07-08 09:00:00,1865.75,1867.8,1861.5,1863.65,5336.9356,1688810399999,9950878.43803,9774,2601.5256,4850497.450946,0
2023-07-08 10:00:00,2023-07-08 10:00:00,1863.64,1865.47,1862.05,1862.75,2704.847,1688813999999,5040470.312279,7601,1244.1912,2318674.455031,0
2023-07-08 11:00:00,2023-07-08 11:00:00,1862.74,1862.75,1857.2,1859.01,4074.3162,1688817599999,7575336.786382,10053,1841.9183,3424288.382867,0
2023-07-08 12:00:00,2023-07-08 12:00:00,1859.01,1859.5,1855.86,1856.43,4473.0512,1688821199999,8308656.987624,10096,1965.5633,3651300.469048,0
2023-07-08 13:00:00,2023-07-08 13:00:00,1856.43,1861.02,1856.31,1859.69,4368.1201,1688824799999,8121960.936475,9432,2408.3254,4477767.8177,0
2023-07-08 14:00:00,2023-07-08 14:00:00,1859.69,1861.17,1858.21,1861.17,3925.7483,1688828399999,7301692.444415,9273,1987.5758,3696820.599196,0
2023-07-08 15:00:00,2023-07-08 15:00:00,1861.16,1862.0,1858.9,1859.44,3476.9122,1688831999999,6469287.238005,8687,1513.2801,2815702.199648,0
2023-07-08 16:00:00,2023-07-08 16:00:00,1859.43,1866.0,1859.43,1862.83,5227.1466,1688835599999,9737078.241848,10274,2445.3805,4554707.257999,0
2023-07-08 17:00:00,2023-07-08 17:00:00,1862.82,1863.56,1860.43,1862.21,3061.032,1688839199999,5700196.693078,7621,1458.3041,2715464.573475,0
2023-07-08 18:00:00,2023-07-08 18:00:00,1862.21,1862.22,1858.23,1859.25,3185.8504,1688842799999,5923623.210765,7020,1364.6724,2537213.264593,0
2023-07-08 19:00:00,2023-07-08 19:00:00,1859.25,1859.68,1843.6,1846.89,14392.1843,1688846399999,26622495.920155,18051,6379.6984,11796975.542825,0
2023-07-08 20:00:00,2023-07-08 20:00:00,1846.9,1848.96,1842.8,1848.66,9302.8629,1688849999999,17174772.569786,11514,4325.4897,7985367.896172,0
2023-07-08 21:00:00,2023-07-08 21:00:00,1848.66,1856.18,1846.25,1856.17,4575.2612,1688853599999,8468175.929647,7522,3128.6132,5790811.948826,0
2023-07-08 22:00:00,2023-07-08 22:00:00,1856.17,1861.11,1854.63,1860.93,3571.9182,1688857199999,6635900.046742,7958,1687.8065,3135260.279078,0
2023-07-08 23:00:00,2023-07-08 23:00:00,1860.92,1866.5,1860.92,1865.24,4719.0861,1688860799999,8794292.731592,8841,2314.1002,4312180.48077,0
2023-07-09 00:00:00,2023-07-09 00:00:00,1865.24,1870.62,1862.71,1866.56,7188.3565,1688864399999,13416369.329631,10863,4137.0005,7721972.477349,0
2023-07-09 01:00:00,2023-07-09 01:00:00,1866.55,1874.45,1866.55,1868.19,7510.4381,1688867999999,14053019.337078,11469,3933.0449,7359424.592025,0
2023-07-09 02:00:00,2023-07-09 02:00:00,1868.2,1872.36,1865.22,1867.69,4956.2569,1688871599999,9262114.141089,8540,2890.3625,5401911.863792,0
2023-07-09 03:00:00,2023-07-09 03:00:00,1867.69,1871.5,1866.41,1867.84,2642.5262,1688875199999,4937947.444724,6050,1621.8374,3030662.066096,0
2023-07-09 04:00:00,2023-07-09 04:00:00,1867.85,1870.4,1867.05,1869.62,2291.0172,1688878799999,4281206.576797,6843,1122.3045,2097254.247778,0
2023-07-09 05:00:00,2023-07-09 05:00:00,1869.63,1870.68,1867.09,1867.29,3736.8259,1688882399999,6983544.473735,6804,1816.2369,3393956.109779,0
2023-07-09 06:00:00,2023-07-09 06:00:00,1867.28,1868.93,1865.64,1866.81,3807.3189,1688885999999,7109185.176945,7769,2113.9078,3947037.165672,0
2023-07-09 07:00:00,2023-07-09 07:00:00,1866.81,1868.32,1864.04,1867.42,4759.824,1688889599999,8882920.578493,8442,2533.1377,4727323.200982,0
2023-07-09 08:00:00,2023-07-09 08:00:00,1867.42,1868.96,1866.98,1868.24,3655.1985,1688893199999,6827536.824444,7984,2100.0417,3922553.821883,0
2023-07-09 09:00:00,2023-07-09 09:00:00,1868.24,1868.72,1864.21,1867.2,3190.0678,1688896799999,5955480.005608,9154,1419.9411,2650650.531526,0
2023-07-09 10:00:00,2023-07-09 10:00:00,1867.21,1869.5,1866.69,1866.7,3374.6224,1688900399999,6303467.153377,7841,1720.6794,3213952.823801,0
2023-07-09 11:00:00,2023-07-09 11:00:00,1866.7,1870.04,1865.5,1868.98,4206.2637,1688903999999,7857589.258276,9532,1971.6697,3683152.252147,0
2023-07-09 12:00:00,2023-07-09 12:00:00,1868.98,1879.36,1868.01,1875.86,9552.3284,1688907599999,17905781.669686,16029,5478.8373,10268514.404055,0
2023-07-09 13:00:00,2023-07-09 13:00:00,1875.87,1878.38,1864.79,1866.3,10575.9925,1688911199999,19798208.806285,15248,3745.9121,7013312.875624,0
2023-07-09 14:00:00,2023-07-09 14:00:00,1866.3,1874.18,1856.66,1867.74,17321.5387,1688914799999,32298971.173987,23278,8736.2575,16288844.848994,0
2023-07-09 15:00:00,2023-07-09 15:00:00,1867.73,1869.99,1863.01,1866.12,6298.5434,1688918399999,11755044.419906,10889,2793.4959,5212880.499641,0
2023-07-09 16:00:00,2023-07-09 16:00:00,1866.13,1866.87,1861.68,1863.79,5465.2715,1688921999999,10187804.427403,8946,2658.0633,4954609.457418,0
2023-07-09 17:00:00,2023-07-09 17:00:00,1863.79,1867.8,1862.34,1867.58,3622.6049,1688925599999,6756251.373637,7332,1605.8608,2994941.84384,0
2023-07-09 18:00:00,2023-07-09 18:00:00,1867.58,1868.45,1866.08,1866.4,3357.7407,1688929199999,6270031.769404,6158,1570.4154,2932608.879094,0
2023-07-09 19:00:00,2023-07-09 19:00:00,1866.4,1868.79,1863.41,1868.42,2381.622,1688932799999,4443400.126714,5955,1249.9794,2331868.332935,0
2023-07-09 20:00:00,2023-07-09 20:00:00,1868.42,1871.66,1862.51,1869.35,5558.1903,1688936399999,10383550.524874,10187,3147.3945,5880072.366331,0
2023-07-09 21:00:00,2023-07-09 21:00:00,1869.35,1871.53,1863.5,1865.25,5349.7828,1688939999999,9998181.858811,8933,2852.7789,5331510.808197,0
2023-07-09 22:00:00,2023-07-09 22:00:00,1865.26,1868.23,1856.15,1866.72,10208.8775,1688943599999,19006368.375144,13917,4834.2567,9000211.951909,0
2023-07-09 23:00:00,2023-07-09 23:00:00,1866.71,1866.72,1859.75,1862.8,4035.1655,1688947199999,7515575.225562,6762,1924.5011,3583816.23974,0
2023-07-10 00:00:00,2023-07-10 00:00:00,1862.81,1863.13,1846.63,1854.52,21758.899,1688950799999,40335632.686371,24704,10708.3866,19849771.014497,0
2023-07-10 01:00:00,2023-07-10 01:00:00,1854.51,1859.94,1851.72,1852.87,6501.5598,1688954399999,12060151.288627,11103,3277.8932,6080489.762779,0
2023-07-10 02:00:00,2023-07-10 02:00:00,1852.88,1866.11,1852.7,1865.01,6565.0951,1688957999999,12213298.007627,11172,3635.8913,6763829.089217,0
2023-07-10 03:00:00,2023-07-10 03:00:00,1865.01,1867.77,1861.66,1861.66,4984.6434,1688961599999,9295733.538886,10407,2448.6306,4566181.002871,0
2023-07-10 04:00:00,2023-07-10 04:00:00,1861.66,1863.0,1859.6,1860.54,3112.9148,1688965199999,5794326.820504,8052,1481.8764,2758133.76392,0
2023-07-10 05:00:00,2023-07-10 05:00:00,1860.54,1861.75,1854.12,1854.17,5851.2906,1688968799999,10877177.087265,9588,2492.8151,4633958.597006,0
2023-07-10 06:00:00,2023-07-10 06:00:00,1854.17,1857.23,1852.55,1855.21,6067.2554,1688972399999,11252383.206897,10381,2872.1161,5326330.435823,0
2023-07-10 07:00:00,2023-07-10 07:00:00,1855.2,1858.82,1854.0,1856.19,4868.7801,1688975999999,9038695.411848,9132,2103.1776,3904225.526839,0
2023-07-10 08:00:00,2023-07-10 08:00:00,1856.2,1856.47,1849.4,1855.75,6566.675,1688979599999,12174528.211151,11796,2841.3493,5267949.209281,0
2023-07-10 09:00:00,2023-07-10 09:00:00,1855.76,1865.32,1853.32,1860.43,12852.835,1688983199999,23904329.068079,15592,6488.3024,12065839.03282,0
2023-07-10 10:00:00,2023-07-10 10:00:00,1860.42,1865.15,1860.31,1862.73,6073.4604,1688986799999,11310891.808773,10534,3254.3086,6060881.839482,0
2023-07-10 11:00:00,2023-07-10 11:00:00,1862.73,1865.0,1861.61,1864.0,5078.867,1688990399999,9464811.105725,12866,2139.4618,3986664.955515,0
2023-07-10 12:00:00,2023-07-10 12:00:00,1863.99,1867.2,1860.2,1861.94,7199.5295,1688993999999,13422412.395407,13429,3451.8791,6435682.140491,0
2023-07-10 13:00:00,2023-07-10 13:00:00,1861.93,1869.63,1861.81,1863.8,7383.0565,1688997599999,13773510.169852,13435,3766.7632,7027845.850559,0
2023-07-10 14:00:00,2023-07-10 14:00:00,1863.8,1873.55,1863.03,1870.15,11125.5052,1689001199999,20777916.258995,14798,6178.647,11539925.1925,0
2023-07-10 15:00:00,2023-07-10 15:00:00,1870.16,1873.75,1866.63,1871.09,8585.1334,1689004799999,16057737.92887,12407,4758.5563,8900637.674858,0
2023-07-10 16:00:00,2023-07-10 16:00:00,1871.09,1874.41,1865.54,1872.4,9451.6992,1689008399999,17665424.168176,12535,4315.3353,8065574.955626,0
2023-07-10 17:00:00,2023-07-10 17:00:00,1872.39,1873.53,1867.53,1868.32,5480.5086,1689011999999,10251825.228223,8745,2557.8134,4784847.015414,0
